FIPS,State,County,FIR,FIP,Lo_Thresh,Lo_Type,Hi_Thresh,Hi_Type,P_Below,P_Between,P_Above,CFIR,CFIP,C_Below,C_Above,Meal,Budget,Year,Total,White,Black,Native,Asian,Pacific,Other,Biracial
48507,TX,Zavala,0.143,1730,1.65,SNAP,1.85,Other Nutrition Program,0.956,0.031,0.014,0.35,1280.0,0.81,0.19,2.42,716000,2017,9670.0,0.4754912099276112,0.00920372285418821,0.0076525336091003105,0.0019648397104446744,0.00010341261633919338,0.16163391933815927,0.3439503619441572
48001,TX,Anderson,0.152,8800,1.65,SNAP,1.85,Other Nutrition Program,0.608,0.054,0.338,0.229,2560.0,0.83,0.17,2.85,4240000,2018,57922.0,0.6029142640102206,0.19987224198059458,0.0061634612064500535,0.006767722109043196,0.00022443976382031009,0.12199164393494699,0.06206622699492421
48003,TX,Andrews,0.101,1800,1.65,SNAP,1.85,Other Nutrition Program,0.547,0.078,0.375,0.143,790.0,0.68,0.32,2.94,895000,2018,18610.0,0.5861902203116603,0.012735088662009673,0.011821601289629231,0.006018269747447609,0.0,0.17614185921547554,0.20709296077377753
48005,TX,Angelina,0.179,15640,1.65,SNAP,1.85,Other Nutrition Program,0.688,0.054,0.258,0.261,5930.0,0.7,0.3,2.81,7450000,2018,86395.0,0.6353029689218126,0.15160599571734476,0.006516580820649343,0.010637189652178946,0.0004861392441692228,0.09940390068869727,0.09604722495514786
48007,TX,Aransas,0.184,4560,1.65,SNAP,1.85,Other Nutrition Program,0.685,0.069,0.245,0.289,1360.0,0.76,0.24,2.96,2284000,2018,23830.0,0.7551825430130088,0.011078472513638271,0.010281158203944608,0.02102391942929081,0.0007133864876206462,0.06533780948384389,0.13638271086865295
48009,TX,Archer,0.132,1160,1.65,SNAP,1.85,Other Nutrition Program,0.486,0.077,0.437,0.211,400.0,0.65,0.35,2.89,567000,2018,8560.0,0.882126168224299,0.003738317757009346,0.012616822429906542,0.0022196261682242992,0.0,0.03516355140186916,0.0641355140186916
48011,TX,Armstrong,0.121,230,1.65,SNAP,1.85,Other Nutrition Program,0.361,0.125,0.514,0.197,80.0,0.64,0.36,3.08,120000,2018,1848.0,0.8906926406926406,0.007034632034632035,0.0091991341991342,0.005411255411255411,0.0,0.021103896103896104,0.06655844155844155
48013,TX,Atascosa,0.126,6170,1.65,SNAP,1.85,Other Nutrition Program,0.688,0.107,0.205,0.197,2670.0,0.73,0.28,2.63,2744000,2018,48981.0,0.5757946959024928,0.008676833874359446,0.010024295134848206,0.004205712419101284,0.000367489434678753,0.1541414017680325,0.246789571466487
48015,TX,Austin,0.131,3890,1.65,SNAP,1.85,Other Nutrition Program,0.525,0.056,0.419,0.196,1390.0,0.53,0.47,3.0,1978000,2018,30167.0,0.6684125037292405,0.08088308416481586,0.009182218981005734,0.006662909802101634,0.00026519043988464217,0.10286074187025558,0.13173335101269598
48017,TX,Bailey,0.13,920,1.65,SNAP,1.85,Other Nutrition Program,0.78,0.186,0.034,0.198,400.0,1.0,0.0,3.01,468000,2018,6904.0,0.48493626882966395,0.009414831981460023,0.012456546929316338,0.001593279258400927,0.0,0.2959154113557358,0.19568366164542295
48019,TX,Bandera,0.156,3390,1.65,SNAP,1.85,Other Nutrition Program,0.523,0.109,0.368,0.259,970.0,0.6,0.4,3.14,1804000,2018,20851.0,0.8205841446453408,0.005275526353652103,0.007529614886576184,0.0046520550573114,0.0007193899573161959,0.040765430914584434,0.12047383818521894
48021,TX,Bastrop,0.124,10220,1.65,SNAP,1.85,Other Nutrition Program,0.629,0.083,0.288,0.176,3710.0,0.75,0.25,3.06,5298000,2018,97216.0,0.5732595457537853,0.059239219881500986,0.01304312047399605,0.00786907504937459,0.0007611915734035549,0.17438487491770902,0.17144297235023043
48023,TX,Baylor,0.161,580,1.65,SNAP,1.85,Other Nutrition Program,0.577,0.155,0.268,0.199,160.0,0.7,0.3,2.87,282000,2018,3465.0,0.8761904761904762,0.01645021645021645,0.0031746031746031746,0.0025974025974025974,0.0,0.0329004329004329,0.06868686868686869
48025,TX,Bee,0.172,5630,1.65,SNAP,1.85,Other Nutrition Program,0.633,0.075,0.292,0.257,1790.0,0.87,0.13,2.96,2818000,2018,31047.0,0.4943150706992624,0.07714110864173672,0.00682835700711824,0.007118240087609109,0.0001288369246626083,0.23061809514606887,0.18385029149354204
48027,TX,Bell,0.162,55500,1.65,SNAP,1.85,Other Nutrition Program,0.632,0.025,0.343,0.231,21950.0,0.62,0.38,2.59,24347000,2018,370647.0,0.48678661907421344,0.2299789287381255,0.009318839758584314,0.030935094577859798,0.010155215069864318,0.08885273589156259,0.14397256688979002
48029,TX,Bexar,0.141,271790,1.65,SNAP,1.85,Other Nutrition Program,0.708,0.053,0.239,0.2,100000.0,0.73,0.27,2.74,126261000,2018,2009324.0,0.4577305601286801,0.08027923819155099,0.01154268798859716,0.03417816141149959,0.0017662656694490287,0.15344961788143674,0.2610534687287864
48031,TX,Blanco,0.131,1480,1.65,SNAP,1.85,Other Nutrition Program,0.536,0.104,0.36,0.211,430.0,0.79,0.22,2.94,737000,2018,11374.0,0.8136979075083524,0.006330226833128187,0.007649024090029892,0.0038684719535783366,0.0006154387198874626,0.06550026375945138,0.10233866713557235
48033,TX,Borden,0.133,90,1.65,SNAP,1.85,Other Nutrition Program,0.224,0.051,0.725,0.252,40.0,0.2,0.81,2.92,44000,2018,631.0,0.9128367670364501,0.001584786053882726,0.001584786053882726,0.0,0.0,0.017432646592709985,0.06656101426307448
48035,TX,Bosque,0.156,2820,1.65,SNAP,1.85,Other Nutrition Program,0.598,0.107,0.294,0.258,1000.0,0.74,0.26,2.66,1271000,2018,18235.0,0.7942418426103647,0.015300246778173841,0.008500137098985467,0.004387167534960241,0.00016451878256100905,0.07194954757334796,0.1054565396216068
48037,TX,Bowie,0.175,16460,1.65,SNAP,1.85,Other Nutrition Program,0.632,0.015,0.353,0.265,5890.0,0.67,0.33,2.83,7877000,2018,92893.0,0.6187979718600971,0.25029873079779963,0.00811686564111397,0.011776990731271463,0.0009042661987447924,0.04597763017665486,0.0641275445943182
48039,TX,Brazoria,0.123,43600,1.65,SNAP,1.85,Other Nutrition Program,0.452,0.042,0.505,0.178,16810.0,0.49,0.51,2.8,20695000,2018,372031.0,0.5113337329416097,0.1483102214600396,0.007362289701664646,0.07147791447486904,0.0004918944926632458,0.11282930723514976,0.14819463969400398
48041,TX,Brazos,0.151,33200,1.65,SNAP,1.85,Other Nutrition Program,0.737,0.023,0.24,0.196,8850.0,0.67,0.33,2.71,15228000,2018,233849.0,0.5995578343289901,0.10408853576453181,0.006918994735919333,0.06313048163558535,0.0009963694520823266,0.10059910455037224,0.12470867953251885
48043,TX,Brewster,0.152,1410,1.65,SNAP,1.85,Other Nutrition Program,0.693,0.106,0.2,0.196,350.0,0.74,0.26,3.11,742000,2018,9546.0,0.6715901948460088,0.020741671904462602,0.01466582861931699,0.009847056358684266,0.0011523151058034779,0.08307144353655982,0.19893148962916404
48045,TX,Briscoe,0.143,220,1.65,SNAP,1.85,Other Nutrition Program,0.862,0.119,0.02,0.199,60.0,1.0,0.0,2.86,106000,2018,1435.0,0.818815331010453,0.012543554006968641,0.004878048780487805,0.0,0.0,0.09825783972125436,0.06550522648083623
48047,TX,Brooks,0.216,1550,1.65,SNAP,1.85,Other Nutrition Program,0.854,0.047,0.098,0.327,600.0,0.86,0.14,2.49,653000,2018,7076.0,0.41181458451102315,0.0035330695308083662,0.0031091011871113624,0.004098360655737705,0.00014132278123233464,0.10881854154889768,0.46848501978518936
48049,TX,Brown,0.148,5590,1.65,SNAP,1.85,Other Nutrition Program,0.601,0.106,0.293,0.227,1960.0,0.72,0.28,2.72,2571000,2018,38095.0,0.7698123113269458,0.03837773986087413,0.006090038062737892,0.007192544953405959,0.0007087544297151858,0.07352670954193463,0.1042919018243864
48051,TX,Burleson,0.142,2540,1.65,SNAP,1.85,Other Nutrition Program,0.549,0.053,0.399,0.227,910.0,0.58,0.42,2.75,1182000,2018,17642.0,0.6888107924271625,0.10815100328760911,0.007822242376147828,0.0040244870196122886,0.0,0.07391452216302007,0.11727695272644825
48053,TX,Burnet,0.14,6400,1.65,SNAP,1.85,Other Nutrition Program,0.533,0.081,0.385,0.211,2070.0,0.61,0.39,2.94,3184000,2018,49130.0,0.7703032770201507,0.013087726440056992,0.007592102584978628,0.008711581518420518,0.0003053124363932424,0.08687156523509057,0.11312843476490943
48055,TX,Caldwell,0.146,6020,1.65,SNAP,1.85,Other Nutrition Program,0.737,0.083,0.18,0.208,2100.0,0.81,0.19,3.04,3095000,2018,45883.0,0.515070941307238,0.053178737222936596,0.010875487653379248,0.005187106335679882,0.0005884532397620034,0.21158163154109366,0.20351764269991066
48057,TX,Calhoun,0.145,3170,1.65,SNAP,1.85,Other Nutrition Program,0.659,0.103,0.238,0.216,1180.0,0.75,0.25,2.8,1502000,2018,20106.0,0.564806525415299,0.02118770516263802,0.005769422063065751,0.05545608276136477,0.00019894558838157763,0.12110812692728538,0.2314731920819656
48059,TX,Callahan,0.155,2140,1.65,SNAP,1.85,Other Nutrition Program,0.601,0.118,0.28,0.237,760.0,0.76,0.24,2.87,1039000,2018,13708.0,0.8866355412897579,0.009702363583309016,0.005836008170411439,0.0038663554128975782,0.0005106507149110009,0.02567843594981033,0.06777064487890283
48061,TX,Cameron,0.178,75130,1.65,SNAP,1.85,Other Nutrition Program,0.918,0.064,0.018,0.273,35840.0,0.89,0.12,2.34,29787000,2018,421017.0,0.38646182933230727,0.0049309172788747245,0.006847704486992212,0.006664814009885587,0.0003539049492063266,0.19033198184396355,0.40440884809877037
48063,TX,Camp,0.175,2250,1.65,SNAP,1.85,Other Nutrition Program,0.736,0.033,0.231,0.265,900.0,0.77,0.23,2.97,1130000,2018,12464.0,0.5975609756097561,0.1522785622593068,0.005054557124518614,0.008664955070603338,0.0006418485237483953,0.13318356867779205,0.1026155327342747
48065,TX,Carson,0.112,670,1.65,SNAP,1.85,Other Nutrition Program,0.385,0.085,0.53,0.182,280.0,0.38,0.63,3.06,347000,2018,5807.0,0.8729120027552953,0.003444119166523162,0.009299121749612537,0.0037885310831754777,0.0013776476666092646,0.023592216290683657,0.08558636128810057
48067,TX,Cass,0.188,5650,1.65,SNAP,1.85,Other Nutrition Program,0.656,0.047,0.296,0.312,2120.0,0.67,0.33,2.94,2812000,2018,28454.0,0.7547972165600618,0.15959091867575737,0.0068180220707106205,0.004217333239614817,0.0003514444366345681,0.019997188444506923,0.05422787657271386
48069,TX,Castro,0.129,1010,1.65,SNAP,1.85,Other Nutrition Program,0.77,0.183,0.047,0.196,450.0,0.93,0.07,3.13,536000,2018,7371.0,0.49871116537783206,0.014652014652014652,0.007868674535341203,0.002984669651336318,0.000542667209333876,0.2078415411748745,0.2673992673992674
48071,TX,Chambers,0.139,5610,1.65,SNAP,1.85,Other Nutrition Program,0.532,0.031,0.437,0.212,2390.0,0.6,0.4,2.85,2703000,2018,46571.0,0.7003070580404114,0.06929204869983466,0.007236262910394881,0.013742457752678705,2.1472590238560478e-05,0.0931695690451139,0.11623113096132787
48073,TX,Cherokee,0.161,8350,1.65,SNAP,1.85,Other Nutrition Program,0.72,0.042,0.237,0.242,3200.0,0.82,0.18,2.92,4129000,2018,50412.0,0.6374275966039832,0.12746965008331348,0.009204157740220582,0.005217011822581925,0.00035705784337062603,0.12346266761882091,0.09686185828770928
48075,TX,Childress,0.157,1140,1.65,SNAP,1.85,Other Nutrition Program,0.605,0.046,0.348,0.179,240.0,0.69,0.31,3.0,579000,2018,6664.0,0.6643157262905162,0.08733493397358943,0.004351740696278511,0.007653061224489796,0.00030012004801920766,0.14360744297719089,0.09243697478991597
48077,TX,Clay,0.154,1600,1.65,SNAP,1.85,Other Nutrition Program,0.501,0.116,0.383,0.249,540.0,0.63,0.37,2.86,776000,2018,10218.0,0.8982188295165394,0.003816793893129771,0.009199451947543551,0.004893325504012527,0.0,0.018888236445488354,0.06498336269328636
48079,TX,Cochran,0.165,480,1.65,SNAP,1.85,Other Nutrition Program,0.808,0.009,0.183,0.245,200.0,0.83,0.17,3.06,249000,2018,2547.0,0.5685119748723989,0.027875932469572047,0.0043188064389477815,0.0015704750687082843,0.0,0.2277188849627012,0.17000392618767177
48081,TX,Coke,0.158,520,1.65,SNAP,1.85,Other Nutrition Program,0.563,0.098,0.339,0.233,160.0,0.66,0.34,2.85,250000,2018,3285.0,0.828310502283105,0.00213089802130898,0.0091324200913242,0.00030441400304414006,0.0018264840182648401,0.052968036529680365,0.10532724505327246
48083,TX,Coleman,0.17,1430,1.65,SNAP,1.85,Other Nutrition Program,0.607,0.068,0.326,0.26,480.0,0.7,0.3,2.86,693000,2018,7684.0,0.8565851119208745,0.01965122332118688,0.008459135866736075,0.004164497657470068,0.0,0.04346694429984383,0.0676730869338886
48085,TX,Collin,0.111,105240,1.65,SNAP,1.85,Other Nutrition Program,0.345,0.039,0.616,0.155,38920.0,0.4,0.6,3.18,56575000,2018,1064465.0,0.543382826114527,0.10360509739634464,0.007036398566415993,0.17775032528077486,0.0006754566848134979,0.05651289614970901,0.111036999807415
48087,TX,Collingsworth,0.145,430,1.65,SNAP,1.85,Other Nutrition Program,0.781,0.188,0.03,0.228,170.0,0.91,0.09,3.04,221000,2018,2652.0,0.726998491704374,0.04562594268476621,0.013951734539969835,0.003393665158371041,0.0003770739064856712,0.10143288084464555,0.10822021116138764
48089,TX,Colorado,0.13,2730,1.65,SNAP,1.85,Other Nutrition Program,0.656,0.059,0.285,0.199,970.0,0.76,0.24,2.66,1228000,2018,20557.0,0.6406090382837962,0.11358661283261176,0.004864523033516564,0.004037554117818748,0.0,0.12448314442768886,0.11241912730456778
48091,TX,Comal,0.122,16480,1.65,SNAP,1.85,Other Nutrition Program,0.453,0.069,0.479,0.184,5690.0,0.62,0.38,3.04,8486000,2018,161501.0,0.7324536690175293,0.024024619042606547,0.007027820261174853,0.0122228345335323,0.0010340493247719827,0.06206153522269212,0.16117547259769288
48093,TX,Comanche,0.158,2130,1.65,SNAP,1.85,Other Nutrition Program,0.618,0.106,0.277,0.251,760.0,0.78,0.22,2.84,1024000,2018,13594.0,0.7573194056201266,0.003530969545387671,0.008533176401353539,0.002795350890098573,0.00022068559658672943,0.10453141091658084,0.12306900102986612
48095,TX,Concho,0.103,440,1.65,SNAP,1.85,Other Nutrition Program,0.654,0.138,0.208,0.182,100.0,0.83,0.17,2.77,206000,2018,3303.0,0.7623372691492583,0.02482591583409022,0.005752346351801393,0.00696336663639116,0.0003027550711474417,0.10323947926127762,0.09657886769603391
48097,TX,Cooke,0.148,5860,1.65,SNAP,1.85,Other Nutrition Program,0.534,0.082,0.384,0.237,2250.0,0.68,0.32,3.03,3002000,2018,41668.0,0.7593597004895843,0.02959105308630124,0.013199577613516367,0.007535758855716617,0.00047998464049150427,0.07626955937410003,0.11356436594028992
48099,TX,Coryell,0.166,12530,1.65,SNAP,1.85,Other Nutrition Program,0.537,0.051,0.412,0.243,4320.0,0.73,0.27,2.68,5678000,2018,83093.0,0.608101765491678,0.14870085326080415,0.008087323841960214,0.022986292467476202,0.013153935951283502,0.07765997135739473,0.1213098576294032
48101,TX,Cottle,0.218,350,1.65,SNAP,1.85,Other Nutrition Program,0.868,0.062,0.07,0.36,200.0,0.83,0.17,3.02,179000,2018,1380.0,0.7442028985507246,0.06956521739130435,0.0036231884057971015,0.0,0.0014492753623188406,0.08768115942028985,0.09347826086956522
48103,TX,Crane,0.086,420,1.65,SNAP,1.85,Other Nutrition Program,0.658,0.203,0.139,0.147,220.0,0.56,0.44,2.93,208000,2018,4675.0,0.532192513368984,0.01647058823529412,0.007700534759358289,0.004705882352941176,0.0,0.19550802139037432,0.24342245989304812
48105,TX,Crockett,0.132,480,1.65,SNAP,1.85,Other Nutrition Program,0.548,0.105,0.347,0.22,220.0,0.59,0.41,2.56,208000,2018,3098.0,0.6074887023886378,0.005810200129115558,0.009683666881859263,0.0032278889606197547,0.00032278889606197545,0.14557779212395094,0.2278889606197547
48107,TX,Crosby,0.168,980,1.65,SNAP,1.85,Other Nutrition Program,0.862,0.069,0.069,0.254,400.0,0.93,0.07,3.05,506000,2018,5133.0,0.6345217221897526,0.029417494642509253,0.008182349503214495,0.0023378141437755697,0.0001948178453146308,0.17163452172218976,0.1537112799532437
48109,TX,Culberson,0.193,430,1.65,SNAP,1.85,Other Nutrition Program,0.988,0.012,0.0,0.35,190.0,0.8,0.2,2.95,215000,2018,2188.0,0.463436928702011,0.009597806215722121,0.011425959780621572,0.012797074954296161,0.0,0.23263254113345522,0.27010968921389394
48111,TX,Dallam,0.13,940,1.65,SNAP,1.85,Other Nutrition Program,0.604,0.102,0.294,0.191,440.0,0.67,0.33,2.89,459000,2018,7115.0,0.5451862262825018,0.0106816584680253,0.017006324666198173,0.0018271257905832748,0.00042164441321152494,0.1870695713281799,0.23780744905130008
48113,TX,Dallas,0.151,391670,1.65,SNAP,1.85,Other Nutrition Program,0.737,0.008,0.255,0.211,145120.0,0.73,0.27,2.89,191617000,2018,2613539.0,0.35365188734509034,0.21969559283408435,0.012034639620835962,0.07006744494725352,0.0006565809808080155,0.18276367790953185,0.16113017636239596
48115,TX,Dawson,0.171,2220,1.65,SNAP,1.85,Other Nutrition Program,0.762,0.019,0.219,0.254,800.0,0.86,0.14,3.04,1142000,2018,12456.0,0.6108702633269107,0.07217405266538214,0.00802825947334618,0.00449582530507386,0.0003211303789338471,0.14611432241490044,0.1579961464354528
48117,TX,Deaf Smith,0.128,2420,1.65,SNAP,1.85,Other Nutrition Program,0.752,0.087,0.16,0.182,1080.0,0.85,0.15,3.04,1246000,2018,18583.0,0.48721950169509765,0.00936339665285476,0.010547274390572028,0.0033901953398267235,0.00016143787332508207,0.2423182478609482,0.24699994618737556
48119,TX,Delta,0.192,1000,1.65,SNAP,1.85,Other Nutrition Program,0.598,0.052,0.35,0.306,370.0,0.65,0.35,2.76,467000,2018,5230.0,0.8254302103250478,0.05965583173996176,0.009177820267686425,0.007074569789674952,0.0009560229445506692,0.02791586998087954,0.06978967495219886
48121,TX,Denton,0.115,92570,1.65,SNAP,1.85,Other Nutrition Program,0.406,0.044,0.55,0.159,32610.0,0.47,0.53,3.01,47152000,2018,906422.0,0.5807041311883427,0.10794861554551853,0.008243400976587064,0.10311201625732827,0.0008318421221020672,0.07107395892862264,0.12808603498149868
48123,TX,DeWitt,0.15,3060,1.65,SNAP,1.85,Other Nutrition Program,0.645,0.07,0.285,0.207,960.0,0.84,0.16,2.61,1352000,2018,0.0,,,,,,,
48125,TX,Dickens,0.173,380,1.65,SNAP,1.85,Other Nutrition Program,0.717,0.096,0.187,0.247,120.0,0.68,0.32,3.07,198000,2018,1770.0,0.7700564971751412,0.01694915254237288,0.006779661016949152,0.0011299435028248588,0.0011299435028248588,0.09209039548022599,0.11186440677966102
48127,TX,Dimmit,0.183,1960,1.65,SNAP,1.85,Other Nutrition Program,0.944,0.056,0.0,0.27,860.0,0.79,0.21,2.43,806000,2018,8615.0,0.44712710388856647,0.01033081834010447,0.0062681369704004645,0.00824143934997098,0.0015089959373186302,0.17771329077190945,0.3488102147417295
48129,TX,Donley,0.154,520,1.65,SNAP,1.85,Other Nutrition Program,0.557,0.067,0.376,0.258,180.0,0.73,0.27,3.11,274000,2018,3258.0,0.8127685696746471,0.05279312461632903,0.009515039901780233,0.003069367710251688,0.0003069367710251688,0.03683241252302026,0.0847145488029466
48131,TX,Duval,0.19,2160,1.65,SNAP,1.85,Other Nutrition Program,0.912,0.088,0.0,0.294,870.0,0.96,0.04,2.74,1000000,2018,9831.0,0.5079849455803072,0.01627504831654969,0.005289390702878649,0.0045773573390296,0.0,0.12511443393347574,0.34075882412775915
48133,TX,Eastland,0.184,3370,1.65,SNAP,1.85,Other Nutrition Program,0.69,0.123,0.187,0.285,1060.0,0.85,0.15,2.84,1621000,2018,17725.0,0.8280394922425952,0.020084626234132583,0.00846262341325811,0.0058674188998589566,0.0009026798307475317,0.05433004231311707,0.08231311706629055
48135,TX,Ector,0.117,18580,1.65,SNAP,1.85,Other Nutrition Program,0.634,0.084,0.282,0.161,7680.0,0.7,0.3,2.81,8836000,2018,165171.0,0.4841346241168244,0.04862233685089998,0.010032027414013356,0.014161081545791937,0.002155342039462133,0.20719738937222637,0.23369719866078187
48137,TX,Edwards,0.128,260,1.65,SNAP,1.85,Other Nutrition Program,1.0,0.0,0.0,0.196,70.0,1.0,0.0,2.46,108000,2018,1422.0,0.6758087201125176,0.0014064697609001407,0.006329113924050633,0.007735583684950774,0.0007032348804500703,0.0808720112517581,0.2271448663853727
48139,TX,Ellis,0.123,20710,1.65,SNAP,1.85,Other Nutrition Program,0.503,0.055,0.442,0.187,8500.0,0.57,0.43,2.88,10101000,2018,192455.0,0.6182899898677613,0.12628926242498245,0.008770881504767349,0.00822010340079499,0.0011327323270374893,0.10397235717440441,0.133324673300252
48141,TX,El Paso,0.15,125910,1.65,SNAP,1.85,Other Nutrition Program,0.859,0.073,0.068,0.22,51170.0,0.84,0.16,2.92,62170000,2018,865657.0,0.3624310783601357,0.03356294698708611,0.011941219212690478,0.013946632442179755,0.0021775368304074246,0.21752264465024831,0.3584179415172522
48143,TX,Erath,0.147,6110,1.65,SNAP,1.85,Other Nutrition Program,0.669,0.084,0.247,0.209,1830.0,0.75,0.25,2.92,3023000,2018,42545.0,0.7679868374662122,0.02931014220237396,0.00977788224233165,0.008297097191209309,0.0003290633446938536,0.0858385239158538,0.09846045363732518
